UFI,TAXON_ID,SCIENTIFIC_DISPLAY_NME,COMMON_NME,TAXON_TYPE,RELIABILITY,RATING_INT,RELIABILITY_TXT,REVIEW_COMMENT_TXT,SAMPLING_METHOD_DESC,SURVEY_START_DATE,LATITUDEDD_NUM,LONGITUDEDD_NUM,LAT_LONG_ACCURACYDD_INT,TOTAL_COUNT_INT,BEHAVIOUR,EXTRA_INFORMATION,RECORD_TYPE,PRIMARY_CDE,SV_RECORD_COUNT,STATE_CDE,LGA_UFI,CMA_NO,PARK_ID,SURVEY_ID,SITE_ORIGIN_STATUS_CDE,CREATION_TSP
3922496,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,General observations,13/SEP/1991,-38.31185,144.14823,100,,,,Seen,FAUNA,37,VIC,365,5,1050,431798,,16/AUG/11 12:00:00.000000000 AM
3923610,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Spotlighting on foot,14/NOV/1991,-38.35692,144.97151,100,2,,,Heard,FAUNA,100,VIC,352,7,,431834,,16/AUG/11 12:00:00.000000000 AM
3923643,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Spotlighting on foot,14/NOV/1991,-38.35692,144.97151,100,3,,,Heard,FAUNA,100,VIC,352,7,,431834,,16/AUG/11 12:00:00.000000000 AM
3923824,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Spotlighting on foot,14/NOV/1991,-38.35598,144.96925,100,3,,,Heard,FAUNA,99,VIC,352,7,,431836,,16/AUG/11 12:00:00.000000000 AM
3944929,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,General observations,29/OCT/1992,-38.64496,146.57209,100,10,,,Heard,FAUNA,18,VIC,370,9,,432729,,16/AUG/11 12:00:00.000000000 AM
3978675,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Frog census,01/SEP/1994,-37.78661,145.03149,100,2,,,Heard,FAUNA,3,VIC,376,7,,443384,,16/AUG/11 12:00:00.000000000 AM
3978675,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Frog census,01/SEP/1994,-37.78661,145.03149,100,2,,,Heard,FAUNA,3,VIC,376,7,,443384,,16/AUG/11 12:00:00.000000000 AM
3978698,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Frog census,22/AUG/1994,-37.82882,145.02242,100,1,,,Captured and released,FAUNA,7,VIC,376,7,,443391,,16/AUG/11 12:00:00.000000000 AM
3978698,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Frog census,22/AUG/1994,-37.82882,145.02242,100,1,,,Captured and released,FAUNA,7,VIC,376,7,,443391,,16/AUG/11 12:00:00.000000000 AM
3978698,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Frog census,22/AUG/1994,-37.82882,145.02242,100,1,,,Captured and released,FAUNA,7,VIC,376,7,,443391,,16/AUG/11 12:00:00.000000000 AM
3978699,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,,,Frog census,22/AUG/1994,-37.82882,145.02242,100,2,,,Heard,FAUNA,7,VIC,376,7,,443391,,16/AUG/11 12:00:00.000000000 AM
3978699,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,,,Frog census,22/AUG/1994,-37.82882,145.02242,100,2,,,Heard,FAUNA,7,VIC,376,7,,443391,,16/AUG/11 12:00:00.000000000 AM
3978708,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,,,Frog census,23/AUG/1994,-37.83171,144.9803,100,1,,Breeding,Seen,FAUNA,2,VIC,343,7,,443393,,16/AUG/11 12:00:00.000000000 AM
3978707,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Frog census,23/AUG/1994,-37.83171,144.9803,100,3,,Breeding,Captured and released,FAUNA,2,VIC,343,7,,443393,,16/AUG/11 12:00:00.000000000 AM
4009292,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Spotlighting on foot,22/OCT/1996,-37.5078,145.23795,100,1,,,Heard,FAUNA,4,VIC,356,7,3292,448333,,16/AUG/11 12:00:00.000000000 AM
4009324,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Dusk watch,25/OCT/1996,-37.57559,145.44471,100,1,,,Heard,FAUNA,3,VIC,377,7,,448343,,16/AUG/11 12:00:00.000000000 AM
4054283,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Spotlighting on foot,18/SEP/1998,-38.47262,146.85398,100,,,,Heard,FAUNA,6,VIC,370,9,,452908,,16/AUG/11 12:00:00.000000000 AM
4056629,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,General observations,01/JUN/1998,-37.81279,144.98082,100,2,,,Heard,FAUNA,23,VIC,343,7,,452991,,16/AUG/11 12:00:00.000000000 AM
4136485,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,General observations,01/JAN/2000,-38.37655,144.25442,100,1,,,Heard,FAUNA,45,VIC,365,5,4710,467159,,16/AUG/11 12:00:00.000000000 AM
4166970,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Owl census,11/FEB/2002,-37.91885,146.66166,100,10,,,Heard,FAUNA,6,VIC,370,9,,470828,,16/AUG/11 12:00:00.000000000 AM
4167373,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Spotlighting,26/NOV/2000,-38.03777,145.36662,100,10,,,Heard,FAUNA,7,VIC,312,7,,470897,,16/AUG/11 12:00:00.000000000 AM
4169123,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Incidental,06/SEP/2000,-38.4609,146.85285,100,,,,Observation,FAUNA,9,VIC,370,9,,470985,,16/AUG/11 12:00:00.000000000 AM
4169771,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Incidental,17/APR/2000,-37.66409,145.39071,100,,,,Seen,FAUNA,23,VIC,377,7,,471037,,16/AUG/11 12:00:00.000000000 AM
4195163,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,General observations,27/MAY/2001,-38.0081,145.12923,100,,,,Heard,FAUNA,34,VIC,335,7,4272,479271,,16/AUG/11 12:00:00.000000000 AM
4207056,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Spotlighting,21/JAN/2003,-37.81281,144.98195,100,1,,,Heard,FAUNA,7,VIC,343,7,,481570,,16/AUG/11 12:00:00.000000000 AM
4214269,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Incidental,01/JUL/2003,-38.32128,145.6188,100,1,,,Captured and released,FAUNA,2,VIC,361,7,154,483541,,16/AUG/11 12:00:00.000000000 AM
4235008,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Spotlighting on foot,12/MAY/2004,-38.00664,145.68737,100,1,,,Heard,FAUNA,4,VIC,311,7,3329,488660,,16/AUG/11 12:00:00.000000000 AM
4235020,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Dusk watch,11/MAY/2004,-37.9858,145.75948,100,,,,Heard,FAUNA,14,VIC,305,7,,488665,,16/AUG/11 12:00:00.000000000 AM
4250354,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,General observations,05/MAY/1991,-37.61093,145.2038,100,1,,,Heard,FAUNA,10,VIC,356,7,,496834,,16/AUG/11 12:00:00.000000000 AM
4262200,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Incidental,18/MAR/1993,-37.36806,141.39159,100,1,,,Heard,FAUNA,3,VIC,323,3,,503052,,16/AUG/11 12:00:00.000000000 AM
4262478,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,General observations,09/APR/1993,-38.35748,142.45097,100,6,,,Seen,FAUNA,1,VIC,369,3,,503217,,16/AUG/11 12:00:00.000000000 AM
4268781,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Frog census,19/AUG/1994,-37.82444,144.97709,100,2,,,Heard,FAUNA,1,VIC,343,7,,507129,,16/AUG/11 12:00:00.000000000 AM
4268781,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Frog census,19/AUG/1994,-37.82444,144.97709,100,2,,,Heard,FAUNA,1,VIC,343,7,,507129,,16/AUG/11 12:00:00.000000000 AM
4275142,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,General observations,19/APR/1995,-37.73893,145.14737,100,10,,,Heard,FAUNA,2,VIC,340,7,4091,510913,,16/AUG/11 12:00:00.000000000 AM
4278807,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,General observations,30/JUN/1997,-36.97853,145.7131,100,1,,,Captured and released,FAUNA,2,VIC,382,6,,512666,,16/AUG/11 12:00:00.000000000 AM
4281702,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,General observations,11/SEP/1998,-38.54711,143.96012,100,1,,,Seen,FAUNA,2,VIC,365,5,,514229,,16/AUG/11 12:00:00.000000000 AM
4285677,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,General observations,05/APR/2000,-37.73583,145.06688,100,2,,,Seen,FAUNA,3,VIC,303,7,,516463,,16/AUG/11 12:00:00.000000000 AM
4287722,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,General observations,22/SEP/1994,-37.87002,147.60217,100,,,,Heard,FAUNA,2,VIC,319,10,,517583,,16/AUG/11 12:00:00.000000000 AM
4287745,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,General observations,22/SEP/1994,-38.21304,146.83965,100,,,,Heard,FAUNA,3,VIC,370,9,3334,517590,,16/AUG/11 12:00:00.000000000 AM
4291808,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,General observations,11/MAY/2003,-37.41584,143.1004,100,1,,,Captured and released,FAUNA,1,VIC,301,3,,519915,,16/AUG/11 12:00:00.000000000 AM
4375137,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Spotlighting on foot,19/OCT/1987,-37.32958,147.95791,100,1,,,Seen,FAUNA,4,VIC,319,10,,683086,,16/AUG/11 12:00:00.000000000 AM
4406198,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Frog census,06/MAR/1991,-37.94713,146.3235,100,4,,,Heard,FAUNA,3,VIC,305,9,,695259,,16/AUG/11 12:00:00.000000000 AM
4406773,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Frog census,14/MAR/1993,-37.89472,145.6723,100,5,,,Heard,FAUNA,3,VIC,311,7,,695637,,16/AUG/11 12:00:00.000000000 AM
4406774,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,,,Frog census,14/MAR/1993,-37.89472,145.6723,100,100,,Breeding,Seen,FAUNA,3,VIC,311,7,,695637,,16/AUG/11 12:00:00.000000000 AM
4406774,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,,,Frog census,14/MAR/1993,-37.89472,145.6723,100,100,,Breeding,Seen,FAUNA,3,VIC,311,7,,695637,,16/AUG/11 12:00:00.000000000 AM
4407305,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Incidental,22/JAN/1992,-37.8516,145.85721,100,6,,Breeding,Captured and released,FAUNA,1,VIC,305,9,,696019,,16/AUG/11 12:00:00.000000000 AM
4408282,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Incidental,01/JUN/1993,-37.89072,145.99648,100,1,,,Heard,FAUNA,25,VIC,305,9,2781,696368,,16/AUG/11 12:00:00.000000000 AM
4531866,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Frog census,22/SEP/1998,-37.71348,147.96623,100,100,,,Heard,FAUNA,8,VIC,319,10,,702996,,16/AUG/11 12:00:00.000000000 AM
4531903,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Frog census,23/SEP/1998,-38.36365,146.96408,100,100,,,Heard,FAUNA,3,VIC,370,9,,703005,,16/AUG/11 12:00:00.000000000 AM
4548611,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Spotlighting on foot,16/JUN/1999,-38.21225,141.48516,100,10,,,Heard,FAUNA,8,VIC,323,3,4862,705622,,16/AUG/11 12:00:00.000000000 AM
4554891,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Incidental,19/NOV/1990,-37.74454,148.95178,100,1,,,Heard,FAUNA,1,VIC,319,10,,707113,,16/AUG/11 12:00:00.000000000 AM
4569008,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Frog census,24/JAN/1993,-37.77125,148.24516,100,2,,,Heard,FAUNA,5,VIC,319,10,,711540,,16/AUG/11 12:00:00.000000000 AM
4569040,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Incidental,30/NOV/1992,-37.82957,148.18251,100,5,,,Heard,FAUNA,4,VIC,319,10,3419,711560,,16/AUG/11 12:00:00.000000000 AM
5573688,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Incidental,21/APR/2005,-38.21924,146.31071,100,1,,,Heard,FAUNA,18,VIC,337,9,,919821,,16/AUG/11 12:00:00.000000000 AM
5573728,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,General observations,15/APR/2005,-38.40412,143.87756,100,1,,,Captured and released,FAUNA,3,VIC,365,5,,919824,,16/AUG/11 12:00:00.000000000 AM
5574913,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,General observations,04/JUL/2005,-38.33731,142.24576,100,7,,,Captured and released,FAUNA,4,VIC,354,3,,920260,,16/AUG/11 12:00:00.000000000 AM
5577707,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Incidental,24/JUN/2005,-38.3464,147.17695,100,,,,Heard,FAUNA,14,VIC,370,9,,920827,,16/AUG/11 12:00:00.000000000 AM
5613503,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Owl census,28/MAR/2006,-38.33535,146.9533,100,10,,,Heard,FAUNA,3,VIC,370,9,,930859,,16/AUG/11 12:00:00.000000000 AM
5618971,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Owl census,06/JUN/2006,-38.61164,146.53012,100,2,,,Heard,FAUNA,8,VIC,370,9,,932600,,16/AUG/11 12:00:00.000000000 AM
5623895,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Spotlighting on foot,03/FEB/2007,-37.3911,144.26708,100,1,,,Heard,FAUNA,3,VIC,329,4,,934360,,16/AUG/11 12:00:00.000000000 AM
5646279,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Frog census,31/OCT/2005,-38.16013,145.59261,100,,,,Heard,FAUNA,5,VIC,311,7,,940821,,16/AUG/11 12:00:00.000000000 AM
5646285,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Frog census,31/OCT/2005,-38.17141,145.58872,100,,,,Heard,FAUNA,5,VIC,311,7,,940822,,16/AUG/11 12:00:00.000000000 AM
5647634,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,General observations,02/SEP/2007,-37.89482,142.79868,100,,,,Captured and released,FAUNA,4,VIC,354,3,,941252,,16/AUG/11 12:00:00.000000000 AM
5667922,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Spotlighting on foot,27/JUN/2007,-37.9473,141.42285,100,,,,Heard,FAUNA,3,VIC,323,3,,945031,,16/AUG/11 12:00:00.000000000 AM
5668749,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Spotlighting on foot,27/JUN/2007,-37.79018,141.19026,100,,,,Heard,FAUNA,3,VIC,323,3,,945144,,16/AUG/11 12:00:00.000000000 AM
5687524,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,General observations,25/SEP/2008,-37.70597,145.14535,100,10,,,Observation,FAUNA,11,VIC,356,7,,950249,,16/AUG/11 12:00:00.000000000 AM
5689646,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,Timed bird census,07/FEB/2008,-37.49932,142.04625,100,,,,Seen,FAUNA,1,VIC,362,3,,950580,,16/AUG/11 12:00:00.000000000 AM
5701460,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,,0,,,Owl census,04/JUN/2009,-37.95943,145.71882,100,5,,In predator scat,Heard,FAUNA,3,VIC,311,7,3329,952886,,16/AUG/11 12:00:00.000000000 AM
5701461,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,,0,,,Owl census,04/JUN/2009,-37.95943,145.71882,100,5,,In predator scat,Heard,FAUNA,3,VIC,311,7,3329,952886,,16/AUG/11 12:00:00.000000000 AM
5701459,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Owl census,04/JUN/2009,-37.95943,145.71882,100,5,,,Heard,FAUNA,3,VIC,311,7,3329,952886,,16/AUG/11 12:00:00.000000000 AM
5701699,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Owl census,29/OCT/2009,-37.93713,145.74665,100,2,,,Heard,FAUNA,7,VIC,311,7,3329,952914,,16/AUG/11 12:00:00.000000000 AM
5702529,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Owl census,25/NOV/2009,-38.01742,145.82088,100,1,,,Heard,FAUNA,8,VIC,305,7,,953043,,16/AUG/11 12:00:00.000000000 AM
5702747,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Owl census,29/OCT/2009,-37.95755,145.73878,100,10,,,Heard,FAUNA,5,VIC,305,7,3329,953084,,16/AUG/11 12:00:00.000000000 AM
5706923,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Incidental,01/FEB/2004,-37.81942,145.27252,100,1,,,Heard,FAUNA,22,VIC,342,7,,953897,,16/AUG/11 12:00:00.000000000 AM
5709093,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Incidental,01/JUL/2005,-37.81942,145.27252,100,1,,,Heard,FAUNA,24,VIC,342,7,,954046,,16/AUG/11 12:00:00.000000000 AM
5714653,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,0,High reliability,,General observations,10/DEC/2008,-38.25387,146.61243,100,1,,,Heard,FAUNA,46,VIC,337,9,,954636,,16/AUG/11 12:00:00.000000000 AM
5722997,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Spotlighting on foot,12/SEP/2009,-37.39164,144.27101,100,100,,,Heard,FAUNA,4,VIC,329,0,,956388,,16/AUG/11 12:00:00.000000000 AM
5729073,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Incidental,28/APR/2010,-38.01791,145.23444,100,2,,,Heard,FAUNA,7,VIC,326,7,,959111,,16/AUG/11 12:00:00.000000000 AM
6165002,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,2,High reliability,,Herp spot count,16/SEP/2012,-37.6589,148.80316,5,3,,,Heard,FAUNA,5,VIC,319,10,,978790,indig,24/MAY/13 02:01:52.000000000 PM
6165005,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,,0,,,Herp spot count,16/SEP/2012,-37.6589,148.80316,5,2,,,Seen,FAUNA,5,VIC,319,10,,978790,indig,24/MAY/13 02:01:52.000000000 PM
6498695,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,General observations,27/OCT/2007,-38.1574,145.16918,100,1,,,Heard,FAUNA,62,VIC,320,7,,1001301,,12/SEP/13 08:34:55.942000000 PM
6504027,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,General observations,13/JUL/2010,-37.7854,145.02332,25,,,,Heard,FAUNA,24,VIC,376,7,,1002198,,20/SEP/13 08:05:20.955000000 PM
6513615,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Frog census,20/APR/2011,-38.0924,141.9278,25,1,,,Heard,FAUNA,2,VIC,354,3,3304,1004308,,04/OCT/13 09:39:23.343000000 AM
6513615,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Frog census,20/APR/2011,-38.0924,141.9278,25,1,,,Heard,FAUNA,2,VIC,354,3,3304,1004308,,04/OCT/13 09:39:23.343000000 AM
6514076,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Frog census,29/APR/2011,-37.8197,141.4207,25,1,,,Heard,FAUNA,2,VIC,323,3,,1004653,,04/OCT/13 10:07:27.296000000 AM
6514134,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Frog census,30/APR/2011,-37.6166,141.2456,25,1,,,Heard,FAUNA,2,VIC,323,3,,1004688,,04/OCT/13 10:08:16.030000000 AM
6514134,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Frog census,30/APR/2011,-37.6166,141.2456,25,1,,,Heard,FAUNA,2,VIC,323,3,,1004688,,04/OCT/13 10:08:16.030000000 AM
6514233,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Frog census,01/MAY/2011,-37.5696,141.2837,25,1,,,Heard,FAUNA,3,VIC,323,3,,1004736,,04/OCT/13 10:09:30.390000000 AM
6514233,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Frog census,01/MAY/2011,-37.5696,141.2837,25,1,,,Heard,FAUNA,3,VIC,323,3,,1004736,,04/OCT/13 10:09:30.390000000 AM
6514512,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Frog census,11/MAY/2011,-38.7634,143.4791,25,1,,,Heard,FAUNA,3,VIC,314,5,,1004923,,04/OCT/13 10:19:51.124000000 AM
6514512,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Frog census,11/MAY/2011,-38.7634,143.4791,25,1,,,Heard,FAUNA,3,VIC,314,5,,1004923,,04/OCT/13 10:19:51.124000000 AM
6514710,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Frog census,14/MAY/2011,-38.44,143.2272,25,1,,,Heard,FAUNA,2,VIC,315,5,,1005080,,04/OCT/13 10:23:31.077000000 AM
6514710,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Frog census,14/MAY/2011,-38.44,143.2272,25,1,,,Heard,FAUNA,2,VIC,315,5,,1005080,,04/OCT/13 10:23:31.077000000 AM
6519222,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,,0,,,Incidental,01/NOV/2013,-38.0334,145.1842,10,1,,,Seen,FAUNA,4,VIC,326,7,,1006163,,03/NOV/13 03:52:27.000000000 PM
6519222,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,,0,,,Incidental,01/NOV/2013,-38.0334,145.1842,10,1,,,Seen,FAUNA,4,VIC,326,7,,1006163,,03/NOV/13 03:52:27.000000000 PM
6519221,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,2,High reliability,,Incidental,01/NOV/2013,-38.0334,145.1842,10,1,,,Heard,FAUNA,4,VIC,326,7,,1006163,,03/NOV/13 03:52:27.000000000 PM
6547060,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Listening,20/NOV/2009,-37.8931,143.36444,100,1,,,Heard,FAUNA,1,VIC,315,5,,1021423,,15/JAN/14 08:01:10.485000000 PM
6548925,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Frog census,09/DEC/2010,-37.8231,144.09871,100,1,,,Heard,FAUNA,1,VIC,324,5,,1022343,,29/JAN/14 11:01:43.047000000 AM
6549083,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Frog census,29/NOV/2010,-37.2529,142.62861,100,1,,,Captured and released,FAUNA,1,VIC,301,2,,1022501,,29/JAN/14 11:03:22.547000000 AM
6592322,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Listening,18/JAN/2010,-37.9604,143.48,100,1,,,Heard,FAUNA,4,VIC,315,5,,1033719,,07/FEB/14 12:33:08.016000000 PM
6628190,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Acceptable,,High reliability,,Incidental,02/DEC/2010,-37.3876,141.99548,100,1,,,Heard,FAUNA,1,VIC,362,3,,1040432,,04/JUN/14 02:29:26.348000000 PM
6794732,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,,0,,,General observations,20/DEC/2006,-38.2976,145.18866,50,11,,,Heard,FAUNA,2,VIC,352,7,,1073453,,19/SEP/14 11:29:03.709000000 AM
6795181,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,Unconfirmed,0,,Please provide name of actual observer,General observations,22/MAY/2013,-37.6615,144.49665,100,,,,Heard,FAUNA,3,VIC,350,7,163,1073691,,24/SEP/14 02:34:46.000000000 PM
6801527,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,,0,,,General observations,27/DEC/2014,-38.47094,146.56525,200,,,,Heard,FAUNA,49,VIC,370,9,,1076154,,06/JAN/15 02:03:49.989000000 PM
6920765,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,,0,,,Frog census,15/APR/2015,-38.148,147.1156,100,1,,,Heard,FAUNA,4,VIC,370,9,,1095372,,01/OCT/15 04:57:11.140000000 PM
6920774,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,,0,,,Frog census,20/NOV/2014,-38.1433,147.10026,100,2,,,Heard,FAUNA,6,VIC,370,9,3667,1095374,,01/OCT/15 04:57:12.546000000 PM
6920800,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,,0,,,Frog census,13/APR/2015,-38.1457,147.09818,100,1,,,Heard,FAUNA,5,VIC,370,9,,1095384,,01/OCT/15 04:57:19.609000000 PM
6920834,13182,Litoria ewingii,Southern Brown Tree Frog,Amphibians,,0,,,Frog census,14/APR/2015,-38.1401,146.83309,100,1,,,Heard,FAUNA,2,VIC,370,9,,1095399,,01/OCT/15 04:57:30.031000000 PM
