UFI,TAXON_ID,SCIENTIFIC_DISPLAY_NME,COMMON_NME,TAXON_TYPE,RELIABILITY,RATING_INT,RELIABILITY_TXT,REVIEW_COMMENT_TXT,SAMPLING_METHOD_DESC,SURVEY_START_DATE,LATITUDEDD_NUM,LONGITUDEDD_NUM,LAT_LONG_ACCURACYDD_INT,TOTAL_COUNT_INT,BEHAVIOUR,EXTRA_INFORMATION,RECORD_TYPE,PRIMARY_CDE,SV_RECORD_COUNT,STATE_CDE,LGA_UFI,CMA_NO,PARK_ID,SURVEY_ID,SITE_ORIGIN_STATUS_CDE,CREATION_TSP
3892275,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,05/NOV/1989,-37.22267,144.04555,100,3,,,Seen,FAUNA,60,VIC,353,4,,428241,,16/AUG/11 12:00:00.000000000 AM
3913538,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,13/OCT/1990,-36.9404,145.1478,100,,,,Observation,FAUNA,26,VIC,364,6,171,431260,,16/AUG/11 12:00:00.000000000 AM
3920111,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,23/JUL/1991,-36.50235,145.77686,100,6,,,Observation,FAUNA,9,VIC,364,6,,431559,,16/AUG/11 12:00:00.000000000 AM
3932253,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,06/AUG/1991,-37.64424,144.50827,100,1,,,Observation,FAUNA,22,VIC,350,7,,432178,,16/AUG/11 12:00:00.000000000 AM
3942343,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,12/JUN/1984,-36.1006,144.84116,100,,,,Seen,FAUNA,39,VIC,,6,3232,432594,,16/AUG/11 12:00:00.000000000 AM
3964549,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,07/JAN/1994,-36.84391,142.47681,100,,,,Observation,FAUNA,36,VIC,332,2,,437793,,16/AUG/11 12:00:00.000000000 AM
3974071,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,12/AUG/1985,-34.22946,142.22336,100,,,,Seen,FAUNA,29,VIC,345,1,4887,442047,,16/AUG/11 12:00:00.000000000 AM
3986926,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,26/SEP/1982,-36.70677,144.96984,100,,,,Observation,FAUNA,25,VIC,364,6,,443936,,16/AUG/11 12:00:00.000000000 AM
3992046,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,09/SEP/1995,-37.88986,144.21007,100,,,,Seen,FAUNA,15,VIC,324,5,,444708,,16/AUG/11 12:00:00.000000000 AM
4005305,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,02/MAY/1996,-36.41481,145.32319,100,,,,Observation,FAUNA,22,VIC,328,6,,447860,,16/AUG/11 12:00:00.000000000 AM
4032527,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,17/AUG/1997,-34.76337,142.67151,100,10,,,Observation,FAUNA,20,VIC,366,1,329,450703,,16/AUG/11 12:00:00.000000000 AM
4034589,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,07/OCT/1997,-36.08406,146.20432,100,1,,,Observation,FAUNA,25,VIC,368,8,,450823,,16/AUG/11 12:00:00.000000000 AM
4035888,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,26/SEP/1997,-37.00909,142.72727,100,10,,,Observation,FAUNA,25,VIC,357,2,3396,450886,,16/AUG/11 12:00:00.000000000 AM
4056716,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,08/AUG/1998,-36.16503,146.32358,100,30,,,Observation,FAUNA,19,VIC,368,8,576,452995,,16/AUG/11 12:00:00.000000000 AM
4143551,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird count,10/JUN/2000,-36.60171,143.69626,100,5,,,Seen,FAUNA,24,VIC,338,4,3337,467613,,16/AUG/11 12:00:00.000000000 AM
4145185,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,28/JUN/2000,-36.51987,145.3589,100,,,,Seen,FAUNA,11,VIC,328,6,,468139,,16/AUG/11 12:00:00.000000000 AM
4150844,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Incidental,13/MAY/1999,-36.5085,145.9962,100,,,,Seen,FAUNA,42,VIC,381,6,,468914,,16/AUG/11 12:00:00.000000000 AM
4166376,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,29/SEP/1994,-36.00308,144.98693,100,,,,Observation,FAUNA,25,VIC,347,6,,470796,,16/AUG/11 12:00:00.000000000 AM
4193332,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,18/FEB/2002,-36.77372,144.98488,100,,,,Observation,FAUNA,5,VIC,364,6,4493,478769,,16/AUG/11 12:00:00.000000000 AM
4193367,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,14/FEB/2002,-36.77181,144.97821,100,,,,Observation,FAUNA,6,VIC,364,6,4493,478776,,16/AUG/11 12:00:00.000000000 AM
4193526,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,15/FEB/2002,-36.75651,144.97973,100,,,,Observation,FAUNA,1,VIC,364,6,4493,478806,,16/AUG/11 12:00:00.000000000 AM
4194014,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,20/OCT/2002,-36.75651,144.97973,100,,,,Observation,FAUNA,6,VIC,364,6,4493,478903,,16/AUG/11 12:00:00.000000000 AM
4201432,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,20/OCT/2002,-36.77372,144.98488,100,2,,,Observation,FAUNA,10,VIC,364,6,4493,480036,,16/AUG/11 12:00:00.000000000 AM
4201433,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,20/OCT/2002,-36.77372,144.98488,100,,,Breeding,Observation,FAUNA,10,VIC,364,6,4493,480036,,16/AUG/11 12:00:00.000000000 AM
4248913,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,18/OCT/1990,-35.93115,144.99762,100,2,,,Observation,FAUNA,1,VIC,347,6,4882,496081,,16/AUG/11 12:00:00.000000000 AM
4271223,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,General observations,05/JUN/1995,-34.31841,142.06488,100,3,,,Seen,FAUNA,10,VIC,345,1,,508453,,16/AUG/11 12:00:00.000000000 AM
4295814,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,25/MAY/2002,-36.95444,143.79735,100,4,,,Observation,FAUNA,16,VIC,313,4,4517,521391,,16/AUG/11 12:00:00.000000000 AM
4296533,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,20/AUG/2002,-36.95444,143.79735,100,1,,,Observation,FAUNA,16,VIC,313,4,4517,521457,,16/AUG/11 12:00:00.000000000 AM
4298027,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,24/MAY/2004,-36.75093,143.50772,100,3,,,Observation,FAUNA,11,VIC,313,4,4509,521622,,16/AUG/11 12:00:00.000000000 AM
4298203,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Bird transect,04/JUN/2004,-36.779,143.08064,100,2,,,Observation,FAUNA,7,VIC,357,4,4505,521642,,16/AUG/11 12:00:00.000000000 AM
4421965,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,27/OCT/1987,-37.66633,144.36356,100,4,,,Observation,FAUNA,42,VIC,350,7,3352,696881,,16/AUG/11 12:00:00.000000000 AM
4429831,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,01/FEB/1988,-37.78085,144.57748,100,,,,Observation,FAUNA,84,VIC,344,7,,697326,,16/AUG/11 12:00:00.000000000 AM
4482520,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,12/AUG/1989,-37.61044,144.61701,100,,,,Observation,FAUNA,28,VIC,344,7,,700021,,16/AUG/11 12:00:00.000000000 AM
4543391,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,06/NOV/1998,-37.11379,142.58783,100,2,,,Observation,FAUNA,33,VIC,357,2,,704665,,16/AUG/11 12:00:00.000000000 AM
4581759,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,27/NOV/1991,-36.52932,145.9585,100,1,,,Heard,FAUNA,27,VIC,381,6,,713134,,16/AUG/11 12:00:00.000000000 AM
4589749,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,22/MAY/1992,-36.42996,145.66644,100,2,,,Seen,FAUNA,28,VIC,328,6,2064,713652,,16/AUG/11 12:00:00.000000000 AM
4589755,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,22/MAY/1992,-36.42996,145.66644,100,1,,,Heard,FAUNA,28,VIC,328,6,2064,713652,,16/AUG/11 12:00:00.000000000 AM
4589742,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,22/MAY/1992,-36.42996,145.66644,100,2,,,Seen,FAUNA,28,VIC,328,6,2064,713652,,16/AUG/11 12:00:00.000000000 AM
4620150,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,12/AUG/1991,-36.78616,144.33467,140,1,,,Seen,FAUNA,28,VIC,325,4,4492,717799,,16/AUG/11 12:00:00.000000000 AM
4634553,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,26/DEC/1990,-36.09207,147.4739,100,10,,,Seen,FAUNA,60,VIC,367,8,,720503,,16/AUG/11 12:00:00.000000000 AM
5355175,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,18/DEC/1995,-36.7288,144.47324,100,1,,,Heard,FAUNA,28,VIC,325,4,4522,843324,,16/AUG/11 12:00:00.000000000 AM
5356411,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,08/DEC/1995,-36.70603,143.22755,100,1,,,Heard,FAUNA,24,VIC,357,4,4507,843398,,16/AUG/11 12:00:00.000000000 AM
5356586,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,07/NOV/1995,-36.72706,143.0087,100,1,,,Heard,FAUNA,18,VIC,357,4,196,843405,,16/AUG/11 12:00:00.000000000 AM
5358678,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,13/JUL/1996,-36.15618,146.20359,100,2,,,Seen,FAUNA,16,VIC,347,8,,843884,,16/AUG/11 12:00:00.000000000 AM
5358686,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,13/JUL/1996,-36.15618,146.20359,100,1,,,Seen,FAUNA,16,VIC,347,8,,843884,,16/AUG/11 12:00:00.000000000 AM
5358851,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Incidental,11/JUL/1996,-36.26526,146.20359,100,1,,,Heard,FAUNA,8,VIC,368,8,4886,843892,,16/AUG/11 12:00:00.000000000 AM
5360646,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,01/JUL/1996,-36.52884,143.69037,100,3,,,Seen,FAUNA,17,VIC,338,4,3337,844008,,16/AUG/11 12:00:00.000000000 AM
5361011,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,29/JUN/1996,-36.84313,143.77872,100,1,,,Heard,FAUNA,10,VIC,338,4,,844034,,16/AUG/11 12:00:00.000000000 AM
5364380,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,26/SEP/1997,-36.76702,144.91,100,1,,,Heard,FAUNA,33,VIC,364,6,4493,846786,,16/AUG/11 12:00:00.000000000 AM
5364365,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,26/SEP/1997,-36.76702,144.91,100,1,,,Observation,FAUNA,33,VIC,364,6,4493,846786,,16/AUG/11 12:00:00.000000000 AM
5365274,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,11/MAY/1997,-36.70019,143.25089,100,1,,,Heard,FAUNA,32,VIC,357,4,4507,846828,,16/AUG/11 12:00:00.000000000 AM
5365482,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,11/JUN/1997,-36.83644,143.28963,100,1,,,Heard,FAUNA,24,VIC,357,4,3336,846837,,16/AUG/11 12:00:00.000000000 AM
5540162,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,08/NOV/1995,-36.68764,143.24716,100,1,,,Observation,FAUNA,18,VIC,357,4,4507,848065,,16/AUG/11 12:00:00.000000000 AM
5540372,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,10/NOV/1995,-36.95063,143.20883,100,1,,,Observation,FAUNA,14,VIC,359,2,,848089,,16/AUG/11 12:00:00.000000000 AM
5540371,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,10/NOV/1995,-36.95063,143.20883,100,2,,,Observation,FAUNA,14,VIC,359,2,,848089,,16/AUG/11 12:00:00.000000000 AM
5540835,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,29/NOV/1995,-36.88554,143.61758,100,1,,,Observation,FAUNA,8,VIC,313,4,,848131,,16/AUG/11 12:00:00.000000000 AM
5542040,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,01/FEB/1996,-36.70696,143.22646,100,1,,,Observation,FAUNA,12,VIC,357,4,4507,848249,,16/AUG/11 12:00:00.000000000 AM
5544685,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,16/MAY/1996,-36.70231,143.23416,100,1,,,Observation,FAUNA,12,VIC,357,4,4507,848460,,16/AUG/11 12:00:00.000000000 AM
5544740,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,17/MAY/1996,-36.89035,145.00651,100,1,,,Observation,FAUNA,21,VIC,346,6,,848463,,16/AUG/11 12:00:00.000000000 AM
5545305,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,12/JUL/1996,-36.60138,143.32738,100,1,,,Observation,FAUNA,13,VIC,357,4,,848503,,16/AUG/11 12:00:00.000000000 AM
5546097,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,06/JUN/1996,-36.74475,144.82437,100,1,,,Observation,FAUNA,14,VIC,310,6,,848565,,16/AUG/11 12:00:00.000000000 AM
5546950,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,09/OCT/1996,-36.84221,143.7798,100,1,,,Observation,FAUNA,7,VIC,338,4,,848628,,16/AUG/11 12:00:00.000000000 AM
5547053,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,10/OCT/1996,-36.9629,143.54162,100,1,,,Observation,FAUNA,16,VIC,359,4,,848635,,16/AUG/11 12:00:00.000000000 AM
5547333,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,23/OCT/1996,-36.82277,143.80152,100,2,,,Observation,FAUNA,12,VIC,338,4,,848653,,16/AUG/11 12:00:00.000000000 AM
5547927,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,30/OCT/1996,-36.68532,143.22695,100,1,,,Observation,FAUNA,20,VIC,357,4,,848688,,16/AUG/11 12:00:00.000000000 AM
5547928,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,30/OCT/1996,-36.68532,143.22695,100,1,,,Observation,FAUNA,20,VIC,357,4,,848688,,16/AUG/11 12:00:00.000000000 AM
5548381,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,13/NOV/1996,-36.72756,144.82037,100,1,,,Observation,FAUNA,17,VIC,310,6,,848716,,16/AUG/11 12:00:00.000000000 AM
5548872,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,26/NOV/1996,-36.74858,144.83658,100,1,,,Observation,FAUNA,14,VIC,310,6,,848748,,16/AUG/11 12:00:00.000000000 AM
5549062,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,27/NOV/1996,-36.82412,143.78251,100,1,,,Observation,FAUNA,15,VIC,338,4,,848759,,16/AUG/11 12:00:00.000000000 AM
5549465,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,08/JAN/1997,-36.93002,143.68421,100,1,,,Observation,FAUNA,12,VIC,313,4,,848792,,16/AUG/11 12:00:00.000000000 AM
5549936,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,22/JAN/1997,-36.9526,144.6635,100,1,,,Observation,FAUNA,33,VIC,325,4,,848832,,16/AUG/11 12:00:00.000000000 AM
5549937,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,22/JAN/1997,-36.9526,144.6635,100,2,,,Observation,FAUNA,33,VIC,325,4,,848832,,16/AUG/11 12:00:00.000000000 AM
5549943,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,22/JAN/1997,-36.9526,144.6635,100,4,,,Observation,FAUNA,33,VIC,325,4,,848832,,16/AUG/11 12:00:00.000000000 AM
5550561,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,27/FEB/1997,-36.59936,143.33849,100,1,,,Observation,FAUNA,30,VIC,357,4,,848869,,16/AUG/11 12:00:00.000000000 AM
5550818,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,28/FEB/1997,-36.79708,143.32096,100,1,,,Observation,FAUNA,4,VIC,357,4,,848890,,16/AUG/11 12:00:00.000000000 AM
5551657,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,08/JAN/1997,-36.86948,143.6103,100,1,,,Observation,FAUNA,15,VIC,313,4,,848951,,16/AUG/11 12:00:00.000000000 AM
5551661,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,08/JAN/1997,-36.86948,143.6103,100,1,,,Observation,FAUNA,15,VIC,313,4,,848951,,16/AUG/11 12:00:00.000000000 AM
5551698,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,24/FEB/1997,-36.68532,143.22695,100,1,,,Observation,FAUNA,17,VIC,357,4,,848954,,16/AUG/11 12:00:00.000000000 AM
5552206,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,17/APR/1997,-36.68165,143.2302,100,1,,,Observation,FAUNA,15,VIC,357,4,,848993,,16/AUG/11 12:00:00.000000000 AM
5552205,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,17/APR/1997,-36.68165,143.2302,100,1,,,Observation,FAUNA,15,VIC,357,4,,848993,,16/AUG/11 12:00:00.000000000 AM
5552760,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,02/MAY/1997,-36.72756,144.82037,100,2,,,Observation,FAUNA,16,VIC,310,6,,849032,,16/AUG/11 12:00:00.000000000 AM
5552780,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,02/MAY/1997,-36.73745,144.81897,100,1,,,Observation,FAUNA,17,VIC,310,6,,849033,,16/AUG/11 12:00:00.000000000 AM
5552790,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,02/MAY/1997,-36.73833,144.81783,100,1,,,Observation,FAUNA,13,VIC,310,6,,849034,,16/AUG/11 12:00:00.000000000 AM
5554775,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,26/AUG/1997,-36.7097,143.2243,100,1,,,Observation,FAUNA,21,VIC,357,4,4507,849179,,16/AUG/11 12:00:00.000000000 AM
5554838,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,26/AUG/1997,-36.68532,143.22695,100,1,,,Observation,FAUNA,12,VIC,357,4,,849183,,16/AUG/11 12:00:00.000000000 AM
5554840,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,26/AUG/1997,-36.68532,143.22695,100,1,,,Observation,FAUNA,12,VIC,357,4,,849183,,16/AUG/11 12:00:00.000000000 AM
5554841,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,26/AUG/1997,-36.68532,143.22695,100,1,,,Observation,FAUNA,12,VIC,357,4,,849183,,16/AUG/11 12:00:00.000000000 AM
5554890,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,26/AUG/1997,-36.584,143.34027,100,2,,,Observation,FAUNA,19,VIC,357,4,,849186,,16/AUG/11 12:00:00.000000000 AM
5555412,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,,,Timed bird census,29/AUG/1997,-36.98368,143.12665,100,1,,,Observation,FAUNA,23,VIC,359,2,2274,849212,,16/AUG/11 12:00:00.000000000 AM
5555407,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,29/AUG/1997,-36.98368,143.12665,100,1,,,Observation,FAUNA,23,VIC,359,2,2274,849212,,16/AUG/11 12:00:00.000000000 AM
5558005,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,12/DEC/1997,-36.67325,143.24563,100,1,,,Observation,FAUNA,20,VIC,357,4,,849372,,16/AUG/11 12:00:00.000000000 AM
5558503,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,20/OCT/1997,-36.72756,144.82037,100,1,,,Observation,FAUNA,16,VIC,310,6,,849407,,16/AUG/11 12:00:00.000000000 AM
5558544,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,20/OCT/1997,-36.74189,144.81549,100,1,,,Observation,FAUNA,10,VIC,310,6,,849410,,16/AUG/11 12:00:00.000000000 AM
5558840,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Timed bird census,11/DEC/1997,-36.70696,143.22646,100,1,,,Observation,FAUNA,11,VIC,357,4,4507,849430,,16/AUG/11 12:00:00.000000000 AM
4694587,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Birds Australia 2ha search,08/JAN/1999,-36.99019,143.8099,140,,,,Observation,FAUNA,11,VIC,313,4,4517,880414,,16/AUG/11 12:00:00.000000000 AM
4715729,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Birds Australia 2ha search,25/FEB/1999,-35.92109,143.78264,140,,,,Observation,FAUNA,15,VIC,338,4,3354,881507,,16/AUG/11 12:00:00.000000000 AM
4727031,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Birds Australia 2ha search,10/MAR/1999,-36.59787,147.00964,100,,,,Observation,FAUNA,6,VIC,300,8,,882142,,16/AUG/11 12:00:00.000000000 AM
4734577,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Birds Australia 2ha search,03/MAY/1999,-35.26076,141.1778,140,,,,Observation,FAUNA,13,VIC,345,1,,882534,,16/AUG/11 12:00:00.000000000 AM
4746653,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Birds Australia 500m area search,13/MAY/1999,-36.17002,146.64376,100,,,,Observation,FAUNA,12,VIC,334,8,3314,883185,,16/AUG/11 12:00:00.000000000 AM
4778714,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Birds Australia 500m area search,04/AUG/1999,-37.30014,143.06897,100,,,,Observation,FAUNA,29,VIC,301,3,,884919,,16/AUG/11 12:00:00.000000000 AM
4805935,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Birds Australia 500m area search,03/OCT/1999,-34.66655,142.48949,140,,,,Observation,FAUNA,22,VIC,345,1,3367,886231,,16/AUG/11 12:00:00.000000000 AM
4807111,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Birds Australia 5km area search,14/AUG/1999,-36.01449,144.4075,140,,,,Observation,FAUNA,72,VIC,310,4,,886305,,16/AUG/11 12:00:00.000000000 AM
4822376,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Birds Australia 500m area search,01/OCT/1999,-35.86294,144.31944,100,,,,Observation,FAUNA,76,VIC,321,4,,887055,,16/AUG/11 12:00:00.000000000 AM
4822972,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Birds Australia 5km area search,06/JAN/1999,-36.78177,147.05225,100,,,,Observation,FAUNA,37,VIC,300,8,,887075,,16/AUG/11 12:00:00.000000000 AM
4839354,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Birds Australia 500m area search,01/NOV/1999,-36.01227,146.25719,100,,,,Observation,FAUNA,35,VIC,334,0,,887955,,16/AUG/11 12:00:00.000000000 AM
4851700,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Birds Australia 2ha search,30/OCT/1999,-35.21514,142.11821,140,,,,Observation,FAUNA,10,VIC,345,1,,888654,,16/AUG/11 12:00:00.000000000 AM
4856047,60555,Climacteris picumnus,Brown Treecreeper,Passerine birds,Acceptable,0,High reliability,,Birds Australia 2ha search,27/OCT/1999,-34.71622,141.6648,100,,,,Observation,FAUNA,5,VIC,345,1,3320,888911,,16/AUG/11 12:00:00.000000000 AM
