is_reliable,survey_date,latitude,longitude,lat_lng_accuracy,total_count,vic_x,vic_y,within_built_up_area,within_forest_u2,within_water_area,within_public_land_su3,jan_rainfaull,jan_max_temp,july_rainfall,july_max_temp,LandSat_1,LandSat_2,LandSat_3,LandSat_4,LandSat_5,LandSat_6,LandSat_7,LandSat_8
True,22/SEP/1994,-37.87002,147.60217,100,,2728920,2400322,False,False,False,False,285.4289,19.1711,72.4511,9.5489,2283.999,2532.7983,1.2559117,1.2017512,1.2551022,1.2126671,1.2627975,1.2119063
True,22/SEP/1994,-38.21304,146.83965,100,,2661113,2363819,False,True,False,True,266.4115,25.6185,62.0196,27.4893,1905.0076,1296.6637,1.3102702,1.1728543,1.3121296,1.1743275,1.3105094,1.1718255
True,11/MAY/2003,-37.41584,143.1004,100,1,2331870,2452178,False,False,False,False,301.5237,-6.5237,71.5237,19.4763,2186.2214,3288.342,1.1442615,1.1914518,1.1628902,1.1974108,1.1671883,1.2020459
True,19/OCT/1987,-37.32958,147.95791,100,1,2762070,2459356,False,True,False,True,261.3981,34.9826,27.8977,27.1686,2008.712,1134.9169,1.3344762,1.1524557,1.3257812,1.1502614,1.3378121,1.1433084
True,06/MAR/1991,-37.94713,146.3235,100,4,2616324,2394083,False,True,False,True,278.7484,36.0134,63.7385,48.7055,1667.2476,659.95703,1.2992547,1.0909644,1.326412,1.1096505,1.3650451,1.1257288
True,14/MAR/1993,-37.89472,145.6723,100,5,2559131,2400500,False,True,False,True,259.4243,42.0221,61.8799,94.0221,2362.2068,810.9178,1.4103817,1.1218847,1.3887129,1.1195282,1.3807703,1.1157739
True,14/MAR/1993,-37.89472,145.6723,100,100,2559131,2400500,False,True,False,True,259.4243,42.0221,61.8799,94.0221,2362.2068,810.9178,1.4103817,1.1218847,1.3887129,1.1195282,1.3807703,1.1157739
True,14/MAR/1993,-37.89472,145.6723,100,100,2559131,2400500,False,True,False,True,259.4243,42.0221,61.8799,94.0221,2362.2068,810.9178,1.4103817,1.1218847,1.3887129,1.1195282,1.3807703,1.1157739
True,22/JAN/1992,-37.8516,145.85721,100,6,2575438,2405155,False,True,False,True,251.2014,46.8231,50.2354,116.0902,2243.051,747.0583,1.3976601,1.1185426,1.4063365,1.1210555,1.3952373,1.1162663
True,01/JUN/1993,-37.89072,145.99648,100,1,2587648,2400694,False,True,False,True,285.1666,31.9935,60.064,62.6434,2105.6182,1155.7358,1.3261757,1.1238524,1.3558831,1.1462891,1.3547511,1.1401532
True,22/SEP/1998,-37.71348,147.96623,100,100,2761479,2416750,False,True,False,True,269.2988,38.8364,54.6605,31.1619,2077.277,1024.2378,1.3572494,1.1402469,1.3443031,1.144091,1.3320792,1.1431336
True,23/SEP/1998,-38.36365,146.96408,100,100,2671664,2346885,False,True,False,False,267.5164,15.9339,72.4223,19.1329,2035.3809,1990.2786,1.2670481,1.2071434,1.269457,1.2136198,1.2855449,1.1944045
True,16/JUN/1999,-38.21225,141.48516,100,10,2192222,2359781,False,True,False,True,259.1068,0.8856,87.2201,75.6949,2202.336,944.324,1.3722708,1.1313143,1.3659066,1.1374664,1.3602787,1.1462148
True,19/NOV/1990,-37.74454,148.95178,100,1,2848171,2410150,False,True,False,True,273.0882,40.935,69.6253,56.6104,2227.7039,1111.6028,1.3909415,1.1482639,1.3773512,1.1609957,1.379156,1.1558226
