UFI,TAXON_ID,SCIENTIFIC_DISPLAY_NME,COMMON_NME,TAXON_TYPE,RELIABILITY,RATING_INT,RELIABILITY_TXT,REVIEW_COMMENT_TXT,SAMPLING_METHOD_DESC,SURVEY_START_DATE,LATITUDEDD_NUM,LONGITUDEDD_NUM,LAT_LONG_ACCURACYDD_INT,TOTAL_COUNT_INT,BEHAVIOUR,EXTRA_INFORMATION,RECORD_TYPE,PRIMARY_CDE,SV_RECORD_COUNT,STATE_CDE,LGA_UFI,CMA_NO,PARK_ID,SURVEY_ID,SITE_ORIGIN_STATUS_CDE,CREATION_TSP
2000209,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,20/JAN/1999,-38.06944,147.51778,15,,,,,FLORA,23,VIC,370,9,3362,392350,,16/AUG/11 12:00:00.000000000 AM
2000415,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,01/FEB/1999,-38.15583,147.4225,15,,,,,FLORA,20,VIC,370,9,3362,392358,,16/AUG/11 12:00:00.000000000 AM
2000589,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,21/JAN/1999,-38.15444,147.42222,15,,,,,FLORA,29,VIC,370,9,3362,392365,,16/AUG/11 12:00:00.000000000 AM
2001488,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,18/MAR/1999,-38.12333,147.4675,15,,,,,FLORA,22,VIC,370,9,3362,392402,,16/AUG/11 12:00:00.000000000 AM
2003607,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,22/NOV/1999,-38.12556,147.445,15,,,,,FLORA,29,VIC,370,9,3362,392477,,16/AUG/11 12:00:00.000000000 AM
2003720,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,03/OCT/2000,-38.18111,147.3825,15,,,,,FLORA,16,VIC,370,9,3362,392482,,16/AUG/11 12:00:00.000000000 AM
7169207,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,1,,VBA admin rating added 04/11/2016,Quadrat,26/MAY/2011,-36.80088,144.98338,100,,,,Observation,FLORA,55,VIC,364,,4493,1139698,,15/APR/16 11:12:40.000000000 AM
8920335,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,,,,,Quadrat,02/NOV/2017,-37.20388,142.34239,5,,,,Seen,FLORA,1,VIC,357,3,3316,1703993,,28/MAR/18 09:35:01.051000000 PM
8924259,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,Acceptable,0,,,Quadrat,02/NOV/2017,-37.11143,142.3898,5,,,,Seen,FLORA,45,VIC,357,3,3316,1705087,,29/MAR/18 10:47:05.379000000 AM
1740056,504391,Leucopogon virgatus var. virgatus,Common Beard-heath,Dicotyledons,,1,,VBA admin rating added 04/11/2016,Incidental,22/OCT/2008,-37.38556,144.57361,15,,,,,FLORA,8,VIC,339,7,3229,288230,,16/AUG/11 12:00:00.000000000 AM
