is_reliable,survey_date,latitude,longitude,lat_lng_accuracy,total_count,vic_x,vic_y,within_built_up_area,within_forest_u2,within_water_area,within_public_land_su3,jan_rainfaull,jan_max_temp,july_rainfall,july_max_temp,LandSat_1,LandSat_2,LandSat_3,LandSat_4,LandSat_5,LandSat_6,LandSat_7,LandSat_8
True,03/JUN/1997,-35.47621,141.95538,100,1,2223674,2664660,False,False,False,True,333.5246,-8.5247,63.5258,5.3012,2264.4775,3358.2473,1.155409,1.1822833,1.1599832,1.178022,1.1607186,1.1814537
True,03/JUN/1997,-35.47621,141.95538,100,1,2223674,2664660,False,False,False,True,333.5246,-8.5247,63.5258,5.3012,2264.4775,3358.2473,1.155409,1.1822833,1.1599832,1.178022,1.1607186,1.1814537
True,03/JUN/1997,-35.47621,141.95538,100,1,2223674,2664660,False,False,False,True,333.5246,-8.5247,63.5258,5.3012,2264.4775,3358.2473,1.155409,1.1822833,1.1599832,1.178022,1.1607186,1.1814537
True,14/SEP/2006,-34.3886,141.41322,100,2,2169942,2783580,False,False,False,False,346.5539,-14.165,69.165,-4.165,2552.3167,3603.9692,1.136731,1.1422591,1.1338435,1.1446434,1.138272,1.1555663
True,17/SEP/2006,-35.44718,141.89265,100,2,2217877,2667696,False,False,False,True,337.5893,-11.694,67.567,1.2991,1910.3905,2899.87,1.1581278,1.2063985,1.1515696,1.199819,1.1555291,1.1918403
True,20/OCT/1999,-34.41667,141.43333,100,4,2171909,2780535,False,False,False,True,345.6215,-14.6215,68.5848,-3.6215,1844.871,2793.9697,1.1427758,1.1997675,1.1415515,1.197574,1.1420467,1.1912009
True,27/NOV/1999,-34.41667,141.43333,100,2,2171909,2780535,False,False,False,True,345.6215,-14.6215,68.5848,-3.6215,1844.871,2793.9697,1.1427758,1.1997675,1.1415515,1.197574,1.1420467,1.1912009
True,25/SEP/2018,-34.395321,141.379447,10,1,2166864,2782717,False,False,False,False,347.0664,-15.0664,69.0664,-4.0666,1957.6022,2842.4036,1.1457016,1.1862558,1.1478108,1.1855196,1.1462297,1.1749988
True,03/AUG/2011,-38.008,145.66161,100,1,2558104,2387934,False,True,False,True,259.7761,44.5532,61.2536,88.9355,2047.1016,804.11475,1.3584805,1.1143568,1.3697749,1.1244614,1.3730916,1.1285628
True,30/JUN/2011,-38.00284,145.73796,100,1,2564813,2388457,False,True,False,True,286.2224,31.2044,68.6817,52.0874,1826.5516,955.79504,1.3073084,1.1234056,1.3219079,1.1364377,1.3435786,1.1522753
True,30/JUN/2011,-38.00284,145.73796,100,1,2564813,2388457,False,True,False,True,286.2224,31.2044,68.6817,52.0874,1826.5516,955.79504,1.3073084,1.1234056,1.3219079,1.1364377,1.3435786,1.1522753
True,23/OCT/1993,-34.28337,142.24261,100,1,2245900,2797802,False,False,False,True,363.5395,-22.4932,83.4932,-18.4932,2168.864,2985.3123,1.1574093,1.1680547,1.1563444,1.1698011,1.1452224,1.1361771
True,23/SEP/1999,-35.66446,142.08467,140,,2236044,2644147,False,True,False,True,335.4748,-11.4748,66.1979,2.8021,1989.8085,2493.9817,1.1749084,1.1725677,1.1679869,1.1758599,1.1710895,1.172227
True,20/OCT/2000,-34.26033,141.34511,140,,2163131,2797573,False,False,False,False,346.96,-11.96,67.96,-3.96,2598.0461,3690.2415,1.1341449,1.1447561,1.1322842,1.1413516,1.1290928,1.133953
True,22/NOV/2011,-38.00817,145.69319,100,1,2560877,2387895,False,True,False,False,268.3026,42.8968,61.2189,82.4225,2280.151,956.3977,1.3867033,1.1303697,1.3858637,1.1397176,1.3761063,1.1503876
True,28/JUN/2011,-37.90721,145.56418,100,1,2549614,2399176,False,True,False,True,285.2082,31.7922,75.3514,68.4176,2048.9673,1124.4646,1.3308439,1.1433837,1.3505228,1.1425536,1.3510816,1.1473421
True,08/OCT/1998,-34.41667,141.43333,100,1,2171909,2780535,False,False,False,True,345.6215,-14.6215,68.5848,-3.6215,1844.871,2793.9697,1.1427758,1.1997675,1.1415515,1.197574,1.1420467,1.1912009
True,16/JAN/1999,-34.41667,141.43333,100,3,2171909,2780535,False,False,False,True,345.6215,-14.6215,68.5848,-3.6215,1844.871,2793.9697,1.1427758,1.1997675,1.1415515,1.197574,1.1420467,1.1912009
True,10/JUN/2008,-37.49832,142.34971,100,,2265698,2441441,False,False,False,False,294.1096,0.2164,69.0701,37.6251,1881.7502,1932.5559,1.2497207,1.2079931,1.2503188,1.2073551,1.2455382,1.2079921
True,04/APR/2005,-35.44406,141.99661,100,,2227302,2668345,False,False,False,True,337.2207,-11.2243,67.2241,1.8501,2113.5315,3141.5723,1.1520009,1.1849132,1.1543278,1.1865855,1.1531037,1.1864606
True,24/SEP/2018,-34.399402,141.400615,10,2,2168828,2782338,False,False,False,False,346.2982,-14.3966,68.3966,-3.3966,1856.8768,2632.9048,1.1483021,1.1899313,1.1457949,1.1878959,1.1464845,1.1813262
True,24/SEP/2018,-34.399402,141.400615,10,1,2168828,2782338,False,False,False,False,346.2982,-14.3966,68.3966,-3.3966,1856.8768,2632.9048,1.1483021,1.1899313,1.1457949,1.1878959,1.1464845,1.1813262
True,25/SEP/2018,-34.390288,141.391064,10,1,2167911,2783316,False,False,False,False,344.6779,-13.1116,67.1116,-2.1116,2102.6858,2960.952,1.1437063,1.1742444,1.1414261,1.1709763,1.1414155,1.1743842
True,25/SEP/2018,-34.390288,141.391064,10,1,2167911,2783316,False,False,False,False,344.6779,-13.1116,67.1116,-2.1116,2102.6858,2960.952,1.1437063,1.1742444,1.1414261,1.1709763,1.1414155,1.1743842
True,24/JUN/1997,-34.42418,141.43176,100,1,2171795,2779697,False,False,False,True,344.4227,-13.4227,67.4227,-2.4227,1798.8081,2747.482,1.1390991,1.1982509,1.1398265,1.1965169,1.1401223,1.1857635
True,24/JUN/1997,-34.42418,141.43176,100,1,2171795,2779697,False,False,False,True,344.4227,-13.4227,67.4227,-2.4227,1798.8081,2747.482,1.1390991,1.1982509,1.1398265,1.1965169,1.1401223,1.1857635
True,24/JUN/1997,-34.42418,141.43176,100,1,2171795,2779697,False,False,False,True,344.4227,-13.4227,67.4227,-2.4227,1798.8081,2747.482,1.1390991,1.1982509,1.1398265,1.1965169,1.1401223,1.1857635
True,21/NOV/2011,-37.96797,145.64241,100,1,2556448,2392388,False,True,False,True,264.6151,43.4534,62.6383,88.0208,2123.679,869.1042,1.360742,1.1185577,1.3745278,1.1245822,1.3726332,1.1231661
True,13/NOV/1998,-34.41667,141.43333,100,2,2171909,2780535,False,False,False,True,345.6215,-14.6215,68.5848,-3.6215,1844.871,2793.9697,1.1427758,1.1997675,1.1415515,1.197574,1.1420467,1.1912009
True,27/SEP/2018,-34.3724,141.35532,100,1,2164548,2785175,False,False,False,False,346.4964,-14.5031,68.5925,-4.0343,2083.0315,3005.26,1.1405091,1.1733161,1.1374063,1.1685805,1.1358968,1.1634827
True,20/FEB/1987,-34.42956,141.44267,100,3,2172821,2779137,False,False,False,True,342.7449,-12.1761,65.4534,-1.1761,1860.8372,2714.762,1.1443913,1.1913465,1.1427486,1.1885012,1.1401029,1.186817
True,14/SEP/2006,-34.38093,141.38311,100,1,2167140,2784326,False,False,False,False,344.8931,-12.8931,66.8953,-2.5668,2442.3918,3468.603,1.1376976,1.1536435,1.1386046,1.1559029,1.1370897,1.1637521
